ID;DescriptionLevel;EntityType;CompleteUnitId;UnitId;RepositoryCode;CountryCode;UnitTitleType;UnitTitle;AlternativeTitle;NormalizedFormsName;OtherFormsName;UnitDateInitial;UnitDateFinal;UnitDateInitialCertainty;UnitDateFinalCertainty;AllowUnitDatesInference;AccumulationDates;UnitDateBulk;UnitDateNotes;Dimensions;AllowExtentsInference;Repository;Producer;Author;MaterialAuthor;Contributor;Recipient;BiogHist;GeogName;LegalStatus;Functions;Authorities;InternalStructure;GeneralContext;CustodHist;AcqInfo;Classifier;ScopeContent;Terms;DocumentalTradition;DocumentalTypology;Marks;Monograms;Stamps;Inscriptions;Signatures;Appraisal;AppraisalElimination;AppraisalEliminationDate;Accruals;Arrangement;AccessRestrict;UseRestrict;PhysLoc;OriginalNumbering;PreviousLoc;LangMaterial;PhysTech;OtherFindAid;ContainerTypeTerm;OriginalsLoc;AltFormAvail;RelatedMaterial;Note;AllowTextualContentInference;TextualContent;RetentionDisposalDocumentState;ApplySelectionTable;RetentionDisposalPolicy;RetentionDisposalReference;RetentionDisposalClassification;RetentionDisposalPeriod;RetentionDisposalApplyDate;RetentionDisposalFinalDestination;RetentionDisposalObservations;DescRules;Revised;Published;Available;Highlighted;Creator;Created;Username;ProcessInfoDate;OtherDescriptiveData;ProcessInfo
"1348441";"DC";;"PT/UM-ADB/DIO/MAB/006/00125";"00125";"UM-ADB";"PT";;"Inquirição de genere de Antonio Peixoto";;;;"1685-07-11";"1685-07-11";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Peixoto e Antonia Goncalves. Natural e/ou residente em INFANTAS,Santa Maria, actual concelho de GUIMARAES e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;"Série Inquirições de genere: Frutuoso Peixoto,Irmao. Proc.28357.";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:09";"asousa";"14/04/2014 18:01:05";;
"1348442";"DC";;"PT/UM-ADB/DIO/MAB/006/00126";"00126";"UM-ADB";"PT";;"Inquirição de genere de Aires Silva Coelho";;;;"1685-01-26";"1685-01-26";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Mota Cunha e Maria Coelho Sampaio. Natural e/ou residente em AMARANTE-SAO GONCALO, actual concelho de AMARANTE e distrito (ou país) PORTO.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;;;;;;"Série Inquirições de genere: Tome Basto Cunha,Irmao. Proc.9709.";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:09";"asousa";"14/04/2014 18:01:05";;
"1348443";"DC";;"PT/UM-ADB/DIO/MAB/006/00127";"00127";"UM-ADB";"PT";;"Inquirição de genere de Antonio Costa";;;;"1685-02-05";"1685-02-05";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Costa Azevedo e Justa Abreu. Natural e/ou residente em RIO MAU,Sao Martinho, actual concelho de VILA VERDE e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;"Série Inquirições de genere: Constantino Maia Abreu,Primo. Proc.3126.";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:09";"asousa";"14/04/2014 18:01:05";;
"1348444";"DC";;"PT/UM-ADB/DIO/MAB/006/00128";"00128";"UM-ADB";"PT";;"Inquirição de genere de Alexandre Sousa";;;;"1685-03-10";"1685-03-10";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Miguel Sousa e Maria Silva. Natural e/ou residente em PICO REGALADOS,Sao Paio, actual concelho de VILA VERDE e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:09";"asousa";"14/04/2014 18:01:05";;
"1348445";"DC";;"PT/UM-ADB/DIO/MAB/006/00129";"00129";"UM-ADB";"PT";;"Inquirição de genere de Antonio Alvares";;;;"1683-12-08";"1683-12-08";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Bartolomeu Coelho e Francisca Fernandes. Natural e/ou residente em NEGRELOS,Sao Tome, actual concelho de SANTO TIRSO e distrito (ou país) PORTO.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:09";"asousa";"14/04/2014 18:01:05";;
"1348446";"DC";;"PT/UM-ADB/DIO/MAB/006/00130";"00130";"UM-ADB";"PT";;"Inquirição de genere de Antonio Lobo Mesquita";;;;"1685-04-30";"1685-04-30";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Pedro Rocha e Maria Azevedo. Natural e/ou residente em DEOCRISTE,Sao Mamede, actual concelho de VIANA CASTELO e distrito (ou país) VIANA CASTELO.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:10";"asousa";"14/04/2014 18:01:05";;
"1348447";"DC";;"PT/UM-ADB/DIO/MAB/006/00131";"00131";"UM-ADB";"PT";;"Inquirição de genere de Alexandre Mendes";;;;"1685-03-09";"1685-03-09";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Mendes e Maria Costa. Natural e/ou residente em ARCOS VALDEVEZ-SAO PAIO, actual concelho de ARCOS VALDEVEZ e distrito (ou país) VIANA CASTELO.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;;;;;;"Série Inquirições de genere: Lourenco Mendes Costa,Irmao. Proc.18800.";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:10";"asousa";"14/04/2014 18:01:05";;
"1348448";"DC";;"PT/UM-ADB/DIO/MAB/006/00132";"00132";"UM-ADB";"PT";;"Inquirição de genere de Antonio Gomes Abreu";;;;"1685-01-12";"1685-01-12";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Dias e Maria Gomes. Natural e/ou residente em OLIVEIRA,Santa Maria, actual concelho de ARCOS VALDEVEZ e distrito (ou país) VIANA CASTELO.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:10";"asousa";"14/04/2014 18:01:05";;
"1348449";"DC";;"PT/UM-ADB/DIO/MAB/006/00133";"00133";"UM-ADB";"PT";;"Inquirição de genere de Antonio Rocha Sousa";;;;"1685-12-19";"1685-12-19";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Bento Rocha e Margarida Alvares. Natural e/ou residente em ARCOS VALDEVEZ-SAO PAIO, actual concelho de ARCOS VALDEVEZ e distrito (ou país) VIANA CASTELO.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;;;;;;"Série Inquirições de genere: Bento Rocha,Irmao. Proc.30996.  Antonio Bento Rocha Sousa,Filho. Proc.6778.";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:10";"asousa";"14/04/2014 18:01:05";;
"1348450";"DC";;"PT/UM-ADB/DIO/MAB/006/00134";"00134";"UM-ADB";"PT";;"Inquirição de genere de Antonio Pereira Barbosa";;;;"1685-06-16";"1685-06-16";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Bento Barbosa Pereira e Maria Mendonca. Natural e/ou residente em MARIZ,Santo Emiliao, actual concelho de BARCELOS e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:10";"asousa";"14/04/2014 18:01:05";;
"1348451";"DC";;"PT/UM-ADB/DIO/MAB/006/00135";"00135";"UM-ADB";"PT";;"Inquirição de genere de Antonio Pereira Fonseca";;;;"1685-01-09";"1685-01-09";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Fonseca e Helena Pereira. Natural e/ou residente em CARREIRA,Sao Miguel, actual concelho de BARCELOS e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:10";"asousa";"14/04/2014 18:01:05";;
"1348452";"DC";;"PT/UM-ADB/DIO/MAB/006/00136";"00136";"UM-ADB";"PT";;"Inquirição de genere de Antonio Fernandes";;;;"1685-08-27";"1685-08-27";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Fernandes e Beatris Goncalves. Natural e/ou residente em CORRELHA,Sao Tome, actual concelho de PONTE LIMA e distrito (ou país) VIANA CASTELO.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:10";"asousa";"14/04/2014 18:01:05";;
"1348453";"DC";;"PT/UM-ADB/DIO/MAB/006/00137";"00137";"UM-ADB";"PT";;"Inquirição de genere de Antonio Silva";;;;"1685-08-28";"1685-08-28";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Goncalo Martins e Marta Silva. Natural e/ou residente em DORNELAS,Sao Salvador, actual concelho de AMARES e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:10";"asousa";"14/04/2014 18:01:05";;
"1348454";"DC";;"PT/UM-ADB/DIO/MAB/006/00138";"00138";"UM-ADB";"PT";;"Inquirição de genere de Andre Costa";;;;"1685-08-07";"1685-08-07";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Francisco Goncalves e Isabel Vaz. Natural e/ou residente em GUIMARAES-OLIVEIRA,Santa Maria, actual concelho de GUIMARAES e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:11";"asousa";"14/04/2014 18:01:05";;
"1348455";"DC";;"PT/UM-ADB/DIO/MAB/006/00139";"00139";"UM-ADB";"PT";;"Inquirição de genere de Arcanjo Araujo Sanhudo";;;;"1685-08-02";"1685-08-02";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Eliseu Araujo Ferraz e Brites Brochado. Natural e/ou residente em ATAIDE,Sao Pedro, actual concelho de AMARANTE e distrito (ou país) PORTO.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:11";"asousa";"14/04/2014 18:01:05";;
"1348456";"DC";;"PT/UM-ADB/DIO/MAB/006/00140";"00140";"UM-ADB";"PT";;"Inquirição de genere de Antonio Nunes Freire";;;;"1685-04-07";"1685-04-07";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Nunes e Apolonia Freire. Natural e/ou residente em NOGUEIRA,Santa Cristina, actual concelho de LOUSADA e distrito (ou país) PORTO.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;"Série Inquirições de genere: Manuel Nunes Freire,Irmao. Proc.15068.  Bernardo Jose Castro,Sobrinho Materno. Proc.31503.";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:11";"asousa";"14/04/2014 18:01:05";;
"1348457";"DC";;"PT/UM-ADB/DIO/MAB/006/00141";"00141";"UM-ADB";"PT";;"Inquirição de genere de Antonio Mendes Machado";;;;"1685-03-28";"1685-03-28";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Mendes e Margarida Almeida. Natural e/ou residente em GUIMARAES-SAO SEBASTIAO, actual concelho de GUIMARAES e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;"Série Inquirições de genere: Joaquim Machado Almeida,Filho. Proc.19301.";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:11";"asousa";"14/04/2014 18:01:05";;
"1348458";"DC";;"PT/UM-ADB/DIO/MAB/006/00142";"00142";"UM-ADB";"PT";;"Inquirição de genere de Antonio Alvares Barbosa";;;;"1685-08-30";"1685-08-30";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Barbosa e Jeronima Antonia. Natural e/ou residente em PRADO,Sao Miguel, actual concelho de VILA VERDE e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;"Série Inquirições de genere: Manuel Alvares Barbosa,Irmao. Proc.9110.";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:11";"asousa";"14/04/2014 18:01:05";;
"1348459";"DC";;"PT/UM-ADB/DIO/MAB/006/00143";"00143";"UM-ADB";"PT";;"Inquirição de genere de Antonio Monteiro Campos";;;;"1685-10-31";"1685-10-31";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Monteiro Campos,Padre e Jeronima Castro,Solteira. Natural e/ou residente em SERZEDELO,Santa Cristina, actual concelho de GUIMARAES e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 5";;"A - 5";;"Doc.danificado.";;;;;"Série Inquirições de genere: Antonio Monteiro,Filho. Proc.424.";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:11";"asousa";"14/04/2014 18:01:05";;
"1348460";"DC";;"PT/UM-ADB/DIO/MAB/006/00144";"00144";"UM-ADB";"PT";;"Inquirição de genere de Antonio Magalhaes Ferraz";;;;"1685-08-27";"1685-08-27";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Gaspar Pinto Ferraz e Ines Sequeira Magalhaes. Natural e/ou residente em FREIXO BAIXO,Sao Salvador, actual concelho de AMARANTE e distrito (ou país) PORTO.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;"Doc.danificado.";;;;;"Série Inquirições de genere: Paulo Pinto Ferraz,Irmao. Proc.14089.  Luis Magalhaes Ferraz,Filho. Proc.4402.  Manuel Magalhaes Ferraz,Filho. Proc.16002.  Carlos Ferraz Homem Magalhaes,Sobrinho Paterno. Proc.4141.";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:11";"asousa";"14/04/2014 18:01:05";;
"1348461";"DC";;"PT/UM-ADB/DIO/MAB/006/00145";"00145";"UM-ADB";"PT";;"Inquirição de genere de Antonio Conceicao";;;;"1684-12-16";"1684-12-16";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Antonio e Maria Miranda. Natural e/ou residente em TAMEL,Santa Leocadia, actual concelho de BARCELOS e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:12";"asousa";"14/04/2014 18:01:05";;
"1348462";"DC";;"PT/UM-ADB/DIO/MAB/006/00146";"00146";"UM-ADB";"PT";;"Inquirição de genere de Antonio Francisco Valbom";;;;"1686-01-04";"1686-01-04";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Aleixo Francisco e Ana Dias. Natural e/ou residente em VALBOM,Sao Martinho, actual concelho de VILA VERDE e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:12";"asousa";"14/04/2014 18:01:05";;
"1348463";"DC";;"PT/UM-ADB/DIO/MAB/006/00147";"00147";"UM-ADB";"PT";;"Inquirição de genere de Antonio Pinto Afonseca";;;;"1686-01-25";"1686-01-25";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Pinto e Catarina Dias. Natural e/ou residente em AMARANTE-SAO GONCALO, actual concelho de AMARANTE e distrito (ou país) PORTO. Outra informação: Domingos Pinto Afonseca,Irmao.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:12";"asousa";"14/04/2014 18:01:05";;
"1348464";"DC";;"PT/UM-ADB/DIO/MAB/006/00148";"00148";"UM-ADB";"PT";;"Inquirição de genere de Antonio Sousa Meneses";;;;"1685-08-30";"1685-08-30";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Goncalo Sousa Meneses,Padre e Margarida Alvares Araujo. Natural e/ou residente em BRITELO,Sao Martinho, actual concelho de PONTE BARCA e distrito (ou país) VIANA CASTELO.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:12";"asousa";"14/04/2014 18:01:05";;
"1348465";"DC";;"PT/UM-ADB/DIO/MAB/006/00149";"00149";"UM-ADB";"PT";;"Inquirição de genere de Andre Alves";;;;"1686-02-16";"1686-02-16";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Andre Fernandes e Margarida Alves. Natural e/ou residente em VERMOIM,Santa Maria, actual concelho de VILA NOVA FAMALICAO e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:12";"asousa";"14/04/2014 18:01:05";;
"1348466";"DC";;"PT/UM-ADB/DIO/MAB/006/00150";"00150";"UM-ADB";"PT";;"Inquirição de genere de Antonio Costa";;;;"1686-02-04";"1686-02-04";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Barroso e Ana Costa. Natural e/ou residente em FAIA,Sao Tiago, actual concelho de CABECEIRAS BASTO e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:12";"asousa";"14/04/2014 18:01:05";;
"1348467";"DC";;"PT/UM-ADB/DIO/MAB/006/00151";"00151";"UM-ADB";"PT";;"Inquirição de genere de Amaro Barbosa";;;;"1686-02-28";"1686-02-28";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Goncalves e Maria Barbosa. Natural e/ou residente em CARVOEIRO,Santa Maria Maior, actual concelho de VIANA CASTELO e distrito (ou país) VIANA CASTELO.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:12";"asousa";"14/04/2014 18:01:05";;
"1348468";"DC";;"PT/UM-ADB/DIO/MAB/006/00152";"00152";"UM-ADB";"PT";;"Inquirição de genere de Antonio Sa Barros e Manuel Sousa Lobato";;;;"1686-03-09";"1686-03-09";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Sa Barros e Leonor Rocha. Natural e/ou residente em GANDRA,Sao Martinho, actual concelho de PONTE LIMA e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:12";"asousa";"14/04/2014 18:01:05";;
"1348469";"DC";;"PT/UM-ADB/DIO/MAB/006/00153";"00153";"UM-ADB";"PT";;"Inquirição de genere de Antonio Teixeira Coelho";;;;"1686-03-18";"1686-03-18";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Martim Teixeira Coelho e Maria Correia,Solteira. Natural e/ou residente em CARVALHO,Sao Miguel, actual concelho de CELORICO BASTO e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;;;;;;"Série Inquirições de genere: Jacinto Teixeira Melo,Irmao Paterno. Proc.1985.";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:13";"asousa";"14/04/2014 18:01:05";;
"1348470";"DC";;"PT/UM-ADB/DIO/MAB/006/00154";"00154";"UM-ADB";"PT";;"Inquirição de genere de Antonio Eiro";;;;"1686-06-08";"1686-06-08";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Eiro e Domingas Goncalves. Natural e/ou residente em OUTEIRO SECO,Sao Miguel, actual concelho de CHAVES e distrito (ou país) VILA REAL.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:13";"asousa";"14/04/2014 18:01:05";;
"1348471";"DC";;"PT/UM-ADB/DIO/MAB/006/00155";"00155";"UM-ADB";"PT";;"Inquirição de genere de Antonio Antunes";;;;"1686-12-24";"1686-12-24";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Antunes e Isabel Jorge. Natural e/ou residente em GUILHOFREI,Sao Tiago, actual concelho de VIEIRA MINHO e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:13";"asousa";"14/04/2014 18:01:05";;
"1348472";"DC";;"PT/UM-ADB/DIO/MAB/006/00156";"00156";"UM-ADB";"PT";;"Inquirição de genere de Antonio Correia Araujo";;;;"1686-04-27";"1686-04-27";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Pinto Leitao e Isabel Araujo Dantas. Natural e/ou residente em VADE,Sao Tome, actual concelho de PONTE BARCA e distrito (ou país) VIANA CASTELO.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;;;;;;"Série Inquirições de genere: Bento Correia Pinto,Irmao. Proc.31005.";;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:13";"asousa";"14/04/2014 18:01:05";;
"1348473";"DC";;"PT/UM-ADB/DIO/MAB/006/00157";"00157";"UM-ADB";"PT";;"Inquirição de genere de Antonio Pereira";;;;"1686-09-16";"1686-09-16";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Andre Pereira e Ines Barrosa. Natural e/ou residente em CABRIL,Sao Lourenco, actual concelho de MONTALEGRE e distrito (ou país) VILA REAL.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:13";"asousa";"14/04/2014 18:01:05";;
"1348474";"DC";;"PT/UM-ADB/DIO/MAB/006/00158";"00158";"UM-ADB";"PT";;"Inquirição de genere de Andre Teixeira Borges";;;;"1687-04-12";"1687-04-12";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Frutuoso Martins e Isabel Teixeira Cunha. Natural e/ou residente em VILAR FERREIROS,Sao Pedro, actual concelho de MONDIM BASTO e distrito (ou país) VILA REAL. Outra informação:  Embargos Purga.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:13";"asousa";"14/04/2014 18:01:05";;
"1348475";"DC";;"PT/UM-ADB/DIO/MAB/006/00159";"00159";"UM-ADB";"PT";;"Inquirição de genere de Antonio Goncalves";;;;"1687-01-13";"1687-01-13";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Goncalves Luis e Isabel Cardoso. Natural e/ou residente em LOIVOS,Sao Geraldo, actual concelho de CHAVES e distrito (ou país) VILA REAL. Outra informação: Embargos Purga.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:13";"asousa";"14/04/2014 18:01:05";;
"1348476";"DC";;"PT/UM-ADB/DIO/MAB/006/00160";"00160";"UM-ADB";"PT";;"Inquirição de genere de Antonio Magalhaes";;;;"1686-09-09";"1686-09-09";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Pedro Martins e Catarina Martins. Natural e/ou residente em SANTA MARIA EMERES, actual concelho de VALPACOS e distrito (ou país) VILA REAL.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:14";"asousa";"14/04/2014 18:01:05";;
"1348477";"DC";;"PT/UM-ADB/DIO/MAB/006/00161";"00161";"UM-ADB";"PT";;"Inquirição de genere de Alexandre Aranha Pita";;;;"1672-07-25";"1672-07-25";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Miguel Aranha Pita,Padre e Domingas Araujo,Solteira. Natural e/ou residente em PONTE BARCA-SAO JOAO BATISTA, actual concelho de PONTE BARCA e distrito (ou país) VIANA CASTELO.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;"Doc.danificado.";;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:14";"asousa";"14/04/2014 18:01:05";;
"1348478";"DC";;"PT/UM-ADB/DIO/MAB/006/00162";"00162";"UM-ADB";"PT";;"Inquirição de genere de Antonio Machado";;;;"1686-07-30";"1686-07-30";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Machado,Padre e Maria Moreira,Solteira. Natural e/ou residente em OLIVEIRA,Santa Maria, actual concelho de VILA NOVA FAMALICAO e distrito (ou país) BRAGA.";;;;;;;;;;;;;;;;"A - 6";;"A - 6";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 14:48:14";"asousa";"14/04/2014 18:01:05";;
